gene	adj_pval	log_fc	clone	scores
AC008125.1	1.0	-16.069775	G	-0.018823713
AC097173.2	1.0	-17.519548	G	-0.018823713
LINC02586	1.0	-17.794994	G	-0.018823713
FAM160A1-DT	1.0	-17.079731	G	-0.018823713
LINC02263	1.0	-18.374952	G	-0.018823713
LINC01747	1.0	-16.994034	G	-0.018823713
LINC01141	1.0	-18.776718	G	-0.018823713
FCER1A	1.0	-18.514702	G	-0.018823713
TDRG1	1.0	-17.614954	G	-0.018823713
AC104699.1	1.0	-17.248106	G	-0.018823713
PABPC4L	1.0	-18.107307	G	-0.018823713
OR5P3	1.0	-16.776794	G	-0.018823713
PCDH10	1.0	-17.517231	G	-0.018823713
PGM5P3-AS1	1.0	-17.830389	G	-0.018823713
AC109460.4	1.0	-17.696331	G	-0.018823713
AL691403.1	1.0	-16.599598	G	-0.018823713
AC009093.1	1.0	-17.921589	G	-0.018823713
AL096677.1	1.0	-16.170137	G	-0.018823713
AC007610.2	1.0	-16.621058	G	-0.018823713
TREML2	1.0	-16.898773	G	-0.018823713
AC009093.4	1.0	-17.488735	G	-0.018823713
SULT1A4	1.0	-19.406446	G	-0.018823713
AC067817.2	1.0	-18.076683	G	-0.018823713
RASGRP2	1.0	-17.477867	G	-0.018823713
AL357140.1	1.0	-15.464184	G	-0.018823713
LINC01067	1.0	-17.51202	G	-0.018823713
BGLT3	1.0	-17.77586	G	-0.018823713
AC092546.1	1.0	-17.90092	G	-0.018823713
AC010632.1	1.0	-17.26324	G	-0.018823713
AC009237.15	1.0	-17.66647	G	-0.018823713
LINC00519	1.0	-16.83679	G	-0.018823713
AL157831.2	1.0	-17.031738	G	-0.018823713
MYO18B	1.0	-18.335522	G	-0.018823713
LIN28B	1.0	-17.536196	G	-0.018823713
AC009139.2	1.0	-17.601217	G	-0.018823713
C9orf131	1.0	-17.702307	G	-0.018823713
AL133485.1	1.0	-18.180277	G	-0.018823713
CLEC3A	1.0	-17.118725	G	-0.018823713
AC046158.1	1.0	-18.176336	G	-0.018823713
AC009145.3	1.0	-18.29277	G	-0.018823713
AC159540.2	1.0	-17.347527	G	-0.018823713
AC009159.2	1.0	-16.207737	G	-0.018823713
HTRA3	1.0	-18.620255	G	-0.018823713
AC092718.2	1.0	-17.875683	G	-0.018823713
AFAP1-AS1	1.0	-17.935047	G	-0.018823713
AC012309.1	1.0	-17.840586	G	-0.018823713
SLC44A5	1.0	-17.210112	G	-0.018823713
KRTAP2-3	1.0	-17.779621	G	-0.018823713
AC012301.1	1.0	-17.84619	G	-0.018823713
AL132996.1	1.0	-16.962675	G	-0.018823713
GRIA3	1.0	-17.717953	G	-0.018823713
PPIAL4C	1.0	-17.649446	G	-0.018823713
AL139317.1	1.0	-17.196928	G	-0.018823713
WNT2	1.0	-18.232021	G	-0.018823713
AC009097.2	1.0	-18.2877	G	-0.018823713
AC079031.1	1.0	-17.707924	G	-0.018823713
AC097512.1	1.0	-17.407671	G	-0.018823713
AP006621.1	1.0	-18.664665	G	-0.018823713
HP	1.0	-17.502792	G	-0.018823713
AC009075.1	1.0	-17.676237	G	-0.018823713
AC006159.2	1.0	-17.361835	G	-0.018823713
AC006160.1	1.0	-17.10003	G	-0.018823713
AL139158.2	1.0	-17.638462	G	-0.018823713
AL589740.1	1.0	-16.705639	G	-0.018823713
HIST2H3D	1.0	-17.756609	G	-0.018823713
AL358333.3	1.0	-17.875683	G	-0.018823713
AC092675.1	1.0	-16.459967	G	-0.018823713
AC100778.3	1.0	-17.392473	G	-0.018823713
CRMP1	1.0	-17.405079	G	-0.018823713
AF127577.3	1.0	-17.795658	G	-0.018823713
LINC01901	1.0	-17.731316	G	-0.018823713
MTOR-AS1	1.0	-15.546038	G	-0.018823713
LMLN-AS1	1.0	-16.35837	G	-0.018823713
FOXF1	1.0	-17.763866	G	-0.018823713
EBF2	1.0	-16.304655	G	-0.018823713
Z99289.1	1.0	-17.630127	G	-0.018823713
AC007998.3	1.0	-15.7917795	G	-0.018823713
AL121821.1	1.0	-16.170137	G	-0.018823713
AC005064.1	1.0	-17.965292	G	-0.018823713
AL589684.1	1.0	-18.121239	G	-0.018823713
AL138752.2	1.0	-16.98249	G	-0.018823713
AC010531.7	1.0	-17.138905	G	-0.018823713
JPH3	1.0	-17.770325	G	-0.018823713
IL17C	1.0	-17.151236	G	-0.018823713
LIMS3	1.0	-17.789953	G	-0.018823713
AC112229.3	1.0	-16.683834	G	-0.018823713
AC105052.3	1.0	-17.88321	G	-0.018823713
IL1R2	1.0	-17.350958	G	-0.018823713
AC107464.3	1.0	-17.867802	G	-0.018823713
AL049870.3	1.0	-17.544083	G	-0.018823713
LINC02303	1.0	-18.780626	G	-0.018823713
AC138304.1	1.0	-17.457623	G	-0.018823713
NR2E1	1.0	-17.50359	G	-0.018823713
HIST2H3C	1.0	-17.618736	G	-0.018823713
ST8SIA6-AS1	1.0	-17.49203	G	-0.018823713
AL133410.2	1.0	-17.037262	G	-0.018823713
ADAD2	1.0	-17.829107	G	-0.018823713
AC092667.1	1.0	-18.08417	G	-0.018823713
SPON2	1.0	-18.026398	G	-0.018823713
SLC49A3	1.0	-17.433517	G	-0.018823713
GPR22	1.0	-17.24379	G	-0.018823713
LINC02417	1.0	-16.903896	G	-0.018823713
SKOR2	1.0	-16.590462	G	-0.018823713
FOXD3-AS1	1.0	-17.022758	G	-0.018823713
IFITM1	1.0	-17.511274	G	-0.018823713
FNDC5	1.0	-16.590462	G	-0.018823713
AC090150.2	1.0	-16.824968	G	-0.018823713
AC020612.3	1.0	-17.591684	G	-0.018823713
GJA10	1.0	-18.291029	G	-0.018823713
AC016229.2	1.0	-15.814024	G	-0.018823713
AC092337.1	1.0	-19.257198	G	-0.018823713
NES	1.0	-18.57525	G	-0.018823713
COL9A1	1.0	-18.18237	G	-0.018823713
AC016831.6	1.0	-17.684034	G	-0.018823713
CES5A	1.0	-17.528288	G	-0.018823713
AL158847.1	1.0	-17.690077	G	-0.018823713
AC073046.1	1.0	-17.167347	G	-0.018823713
AC009090.3	1.0	-18.04439	G	-0.018823713
TMPRSS11D	1.0	-16.790287	G	-0.018823713
AC007938.1	1.0	-16.903896	G	-0.018823713
DPPA5	1.0	-17.75896	G	-0.018823713
AP002807.1	1.0	-17.867798	G	-0.018823713
AC124254.1	1.0	-16.7869	G	-0.018823713
AC009107.2	1.0	-18.096281	G	-0.018823713
AL451107.1	1.0	-17.694685	G	-0.018823713
AC009716.1	1.0	-17.169727	G	-0.018823713
LRRC9	1.0	-16.507223	G	-0.018823713
AC084149.2	1.0	-17.97704	G	-0.018823713
C11orf72	1.0	-17.3843	G	-0.018823713
RIMBP3C	1.0	-17.723686	G	-0.018823713
AL137191.1	1.0	-17.997908	G	-0.018823713
AC009264.1	1.0	-17.24379	G	-0.018823713
ADAM33	1.0	-17.594294	G	-0.018823713
GSTA3	1.0	-17.478903	G	-0.018823713
AC022173.1	1.0	-17.068907	G	-0.018823713
AC021127.1	1.0	-16.859632	G	-0.018823713
AL033397.2	1.0	-17.590715	G	-0.018823713
AC007608.1	1.0	-17.464191	G	-0.018823713
AC093159.1	1.0	-17.135002	G	-0.018823713
MEF2B	1.0	-17.121029	G	-0.018823713
AC025244.2	1.0	-18.518503	G	-0.018823713
AL121760.1	1.0	-17.95772	G	-0.018823713
TINAG	1.0	-17.274853	G	-0.018823713
CXCL13	1.0	-18.09502	G	-0.018823713
AC007422.2	1.0	-16.738785	G	-0.018823713
CXCL9	1.0	-17.750683	G	-0.018823713
AC017083.3	1.0	-17.842638	G	-0.018823713
PLEK	1.0	-18.104279	G	-0.018823713
AC011005.1	1.0	-16.679148	G	-0.018823713
TRPM5	1.0	-17.978085	G	-0.018823713
AL159174.1	1.0	-17.59861	G	-0.018823713
OPN1SW	1.0	-17.956804	G	-0.018823713
TMEM229A	1.0	-17.23933	G	-0.018823713
TPPP3	1.0	-18.51403	G	-0.018823713
ANO1	1.0	-17.822987	G	-0.018823713
ATP1B4	1.0	-17.50608	G	-0.018823713
INTS9-AS1	1.0	-18.151234	G	-0.018823713
HYAL4	1.0	-17.522104	G	-0.018823713
LINC02278	1.0	-18.148504	G	-0.018823713
AL139008.2	1.0	-16.948477	G	-0.018823713
AL020995.1	1.0	-18.125418	G	-0.018823713
ADGRD1	1.0	-17.363203	G	-0.018823713
AC009060.1	1.0	-16.170137	G	-0.018823713
AP000487.2	1.0	-17.723448	G	-0.018823713
LINC02261	1.0	-17.444782	G	-0.018823713
LINC02395	1.0	-17.995575	G	-0.018823713
FAIM2	1.0	-17.8948	G	-0.018823713
GABRR2	1.0	-15.635856	G	-0.018823713
CDH20	1.0	-18.06266	G	-0.018823713
SNAP91	1.0	-15.635856	G	-0.018823713
PRSS35	1.0	-16.437128	G	-0.018823713
AC084026.2	1.0	-17.895298	G	-0.018823713
LINC01621	1.0	-18.200441	G	-0.018823713
CDH11	1.0	-16.507223	G	-0.018823713
AL139021.1	1.0	-17.807621	G	-0.018823713
TOMM20L	1.0	-18.620255	G	-0.018823713
GSX2	1.0	-17.997206	G	-0.018823713
AC022021.1	1.0	-16.94795	G	-0.018823713
AL132989.2	1.0	-17.638788	G	-0.018823713
BIN2	1.0	-18.108597	G	-0.018823713
AC004835.1	1.0	-17.21356	G	-0.018823713
AL603839.1	1.0	-17.71188	G	-0.018823713
CNGA1	1.0	-17.188993	G	-0.018823713
FSCN3	1.0	-17.936762	G	-0.018823713
LINC01899	1.0	-16.861416	G	-0.018823713
AC074143.1	1.0	-17.416164	G	-0.018823713
PLGLB2	1.0	-17.710289	G	-0.018823713
AKAP14	1.0	-17.705269	G	-0.018823713
AC111198.1	1.0	-18.00851	G	-0.018823713
ZBED6CL	1.0	-17.99833	G	-0.018823713
SEPT12	1.0	-18.383741	G	-0.018823713
AC009121.1	1.0	-18.717323	G	-0.018823713
LMNB1-DT	1.0	-17.429646	G	-0.018823713
AC025917.1	1.0	-16.231207	G	-0.018823713
AL512306.3	1.0	-16.903896	G	-0.018823713
ONECUT1	1.0	-17.734581	G	-0.018823713
AC010624.3	1.0	-17.552864	G	-0.018823713
AP001469.1	1.0	-18.142788	G	-0.018823713
LINC01170	1.0	-18.369085	G	-0.018823713
TSPAN2	1.0	-16.461475	G	-0.018823713
AC006130.1	1.0	-17.756859	G	-0.018823713
AC244035.2	1.0	-17.042007	G	-0.018823713
SYTL5	1.0	-17.40518	G	-0.018823713
AP001468.1	1.0	-17.724379	G	-0.018823713
MPEG1	1.0	-17.94974	G	-0.018823713
AC018781.1	1.0	-16.324804	G	-0.018823713
AC022182.1	1.0	-17.756859	G	-0.018823713
AC091534.1	1.0	-17.926027	G	-0.018823713
AL592043.1	1.0	-17.784168	G	-0.018823713
AL136309.4	1.0	-18.157217	G	-0.018823713
TEX43	1.0	-17.203367	G	-0.018823713
AC020892.1	1.0	-17.436592	G	-0.018823713
AL138720.1	1.0	-17.56309	G	-0.018823713
AL034346.1	1.0	-16.91212	G	-0.018823713
IGFN1	1.0	-17.422848	G	-0.018823713
PARVG	1.0	-15.096932	G	-0.018823713
AC092078.2	1.0	-17.985806	G	-0.018823713
SLC24A5	1.0	-17.798115	G	-0.018823713
CTXN2	1.0	-17.602554	G	-0.018823713
CHIT1	1.0	-15.998776	G	-0.018823713
AC012379.1	1.0	-17.249361	G	-0.018823713
EBI3	1.0	-17.855074	G	-0.018823713
SOWAHA	1.0	-15.998776	G	-0.018823713
KCNS2	1.0	-17.983782	G	-0.018823713
AC005954.2	1.0	-16.966564	G	-0.018823713
AC087521.4	1.0	-17.787592	G	-0.018823713
REN	1.0	-17.603598	G	-0.018823713
LGR5	1.0	-18.210281	G	-0.018823713
AL157400.1	1.0	-16.904127	G	-0.018823713
GLDN	1.0	-17.688152	G	-0.018823713
CCDC192	1.0	-18.012321	G	-0.018823713
FTHL17	1.0	-17.119867	G	-0.018823713
TMED7-TICAM2	1.0	-17.867887	G	-0.018823713
LINC01764	1.0	-17.484972	G	-0.018823713
MAGEB3	1.0	-17.046192	G	-0.018823713
AL356310.1	1.0	-17.622194	G	-0.018823713
SMPX	1.0	-17.450485	G	-0.018823713
MDS2	1.0	-17.68857	G	-0.018823713
CT62	1.0	-17.936161	G	-0.018823713
ZFPM2	1.0	-18.18432	G	-0.018823713
AC090679.2	1.0	-17.359753	G	-0.018823713
AC004528.2	1.0	-18.09579	G	-0.018823713
PPP1R1A	1.0	-17.157547	G	-0.018823713
AL356215.1	1.0	-17.97875	G	-0.018823713
PPEF1	1.0	-16.552399	G	-0.018823713
AC011700.1	1.0	-16.776794	G	-0.018823713
TMIGD3	1.0	-17.519472	G	-0.018823713
BEND2	1.0	-17.433517	G	-0.018823713
RNF182	1.0	-17.539913	G	-0.018823713
PTOV1-AS2	1.0	-18.030134	G	-0.018823713
AC024075.3	1.0	-17.693756	G	-0.018823713
SLC30A10	1.0	-17.406366	G	-0.018823713
CXCL17	1.0	-18.119667	G	-0.018823713
AC008840.1	1.0	-18.339157	G	-0.018823713
NHLH2	1.0	-17.168758	G	-0.018823713
VAX1	1.0	-17.731792	G	-0.018823713
CR1L	1.0	-17.361	G	-0.018823713
AP001476.1	1.0	-18.250694	G	-0.018823713
CD34	1.0	-17.633366	G	-0.018823713
PPP4R3C	1.0	-17.257437	G	-0.018823713
AL356275.1	1.0	-17.142424	G	-0.018823713
AC027288.1	1.0	-17.670866	G	-0.018823713
AC087277.1	1.0	-17.106627	G	-0.018823713
AC090692.1	1.0	-17.26394	G	-0.018823713
AL928654.2	1.0	-18.131113	G	-0.018823713
AC008894.1	1.0	-17.85932	G	-0.018823713
AL031316.1	1.0	-16.903896	G	-0.018823713
SLC51B	1.0	-17.44103	G	-0.018823713
LINC02234	1.0	-16.657179	G	-0.018823713
DNASE2B	1.0	-17.423285	G	-0.018823713
AC055855.2	1.0	-17.64819	G	-0.018823713
AL138885.2	1.0	-17.644615	G	-0.018823713
AL359762.2	1.0	-16.840376	G	-0.018823713
RTL5	1.0	-16.861917	G	-0.018823713
NRTN	1.0	-17.523859	G	-0.018823713
FGF8	1.0	-17.857668	G	-0.018823713
AC008543.4	1.0	-17.606676	G	-0.018823713
PRRX1	1.0	-16.049839	G	-0.018823713
MEI1	1.0	-17.627039	G	-0.018823713
DNM3OS	1.0	-18.286222	G	-0.018823713
C1orf105	1.0	-15.7917795	G	-0.018823713
HAVCR1	1.0	-16.861917	G	-0.018823713
FASLG	1.0	-16.55406	G	-0.018823713
TNFSF18	1.0	-16.894579	G	-0.018823713
TEX50	1.0	-16.552399	G	-0.018823713
IGBP1-AS2	1.0	-17.578022	G	-0.018823713
CLMAT3	1.0	-17.492552	G	-0.018823713
AC008663.1	1.0	-17.612307	G	-0.018823713
CHRFAM7A	1.0	-17.524973	G	-0.018823713
ASTN1	1.0	-17.168758	G	-0.018823713
CSDC2	1.0	-17.042454	G	-0.018823713
AC115837.2	1.0	-18.41247	G	-0.018823713
CDX1	1.0	-16.88105	G	-0.018823713
SELL	1.0	-17.473192	G	-0.018823713
AL645608.8	1.0	-17.168758	G	-0.018823713
AC011773.1	1.0	-17.389277	G	-0.018823713
AC020934.2	1.0	-17.237629	G	-0.018823713
AC023310.4	1.0	-17.622194	G	-0.018823713
RGS4	1.0	-16.903896	G	-0.018823713
AC126335.1	1.0	-17.387196	G	-0.018823713
AC011365.2	1.0	-17.9697	G	-0.018823713
MYO1A	1.0	-16.621058	G	-0.018823713
AL357568.1	1.0	-18.779867	G	-0.018823713
KLF1	1.0	-17.619068	G	-0.018823713
RTBDN	1.0	-16.583258	G	-0.018823713
IGHVIII-76-1	1.0	-17.178677	G	-0.018823713
SPIN4-AS1	1.0	-17.021605	G	-0.018823713
C5orf58	1.0	-17.637829	G	-0.018823713
NLRP2B	1.0	-18.896952	G	-0.018823713
ILDR2	1.0	-16.665335	G	-0.018823713
GABRP	1.0	-17.503113	G	-0.018823713
INHBC	1.0	-17.126394	G	-0.018823713
SHISA8	1.0	-17.56481	G	-0.018823713
GDPD2	1.0	-18.744383	G	-0.018823713
CHRM5	1.0	-17.478542	G	-0.018823713
RUNX3	1.0	-15.914725	G	-0.018823713
AL157834.1	1.0	-16.575953	G	-0.018823713
AC116021.1	1.0	-18.219315	G	-0.018823713
AC020661.1	1.0	-17.841673	G	-0.018823713
AL360219.1	1.0	-17.312693	G	-0.018823713
AC020661.2	1.0	-17.922522	G	-0.018823713
AC231533.1	1.0	-17.890177	G	-0.018823713
PCDHB3	1.0	-17.644615	G	-0.018823713
PRDM14	1.0	-17.077538	G	-0.018823713
AC005609.1	1.0	-16.26799	G	-0.018823713
AC020659.2	1.0	-18.284328	G	-0.018823713
CALHM1	1.0	-18.084734	G	-0.018823713
LINC01603	1.0	-17.37058	G	-0.018823713
CALHM3	1.0	-17.477867	G	-0.018823713
MYH14	1.0	-17.473173	G	-0.018823713
PLA2G4E	1.0	-16.683834	G	-0.018823713
C8orf34-AS1	1.0	-18.335512	G	-0.018823713
AC011491.3	1.0	-16.887814	G	-0.018823713
BTBD18	1.0	-17.8179	G	-0.018823713
SLC25A2	1.0	-16.583258	G	-0.018823713
P2RX3	1.0	-17.037262	G	-0.018823713
AC011453.1	1.0	-18.96257	G	-0.018823713
CDHR2	1.0	-18.134043	G	-0.018823713
ACTC1	1.0	-16.049839	G	-0.018823713
SPINK13	1.0	-17.580412	G	-0.018823713
AL359853.1	1.0	-17.46739	G	-0.018823713
AC025576.2	1.0	-17.94927	G	-0.018823713
AC021351.1	1.0	-18.159672	G	-0.018823713
LINC01346	1.0	-17.355783	G	-0.018823713
JAKMIP2	1.0	-17.13413	G	-0.018823713
AC117834.1	1.0	-18.26643	G	-0.018823713
RBP4	1.0	-17.841673	G	-0.018823713
AC007325.1	1.0	-17.80995	G	-0.018823713
AC011043.2	1.0	-16.840376	G	-0.018823713
UNC5A	1.0	-18.424389	G	-0.018823713
AC137770.1	1.0	-17.2131	G	-0.018823713
LGI1	1.0	-17.39058	G	-0.018823713
AC136469.1	1.0	-19.097675	G	-0.018823713
CFAP126	1.0	-17.34202	G	-0.018823713
GRPR	1.0	-17.407997	G	-0.018823713
ISLR2	1.0	-17.669298	G	-0.018823713
LINC00570	1.0	-16.599598	G	-0.018823713
PREX1	1.0	-17.060152	G	-0.018823713
TRIM15	1.0	-17.563467	G	-0.018823713
LINC01754	1.0	-17.552864	G	-0.018823713
EYA2	1.0	-17.751236	G	-0.018823713
AC083843.2	1.0	-18.680637	G	-0.018823713
SLC12A5-AS1	1.0	-17.673738	G	-0.018823713
SOX8	1.0	-15.43481	G	-0.018823713
TAS2R1	1.0	-16.821867	G	-0.018823713
AL008726.1	1.0	-17.953403	G	-0.018823713
LINC02199	1.0	-16.967669	G	-0.018823713
FAM135B	1.0	-17.114895	G	-0.018823713
AC091965.1	1.0	-17.645905	G	-0.018823713
CNPY1	1.0	-17.492552	G	-0.018823713
AL049839.2	1.0	-18.565828	G	-0.018823713
AL031709.1	1.0	-16.87999	G	-0.018823713
AC122710.3	1.0	-17.723448	G	-0.018823713
PMCH	1.0	-17.409658	G	-0.018823713
AC092159.2	1.0	-17.366053	G	-0.018823713
AC012629.1	1.0	-17.280258	G	-0.018823713
TRIM31-AS1	1.0	-16.705639	G	-0.018823713
LINC00316	1.0	-17.630108	G	-0.018823713
TRIM31	1.0	-18.229998	G	-0.018823713
PCSK6-AS1	1.0	-18.309639	G	-0.018823713
HHLA1	1.0	-17.68468	G	-0.018823713
AC069437.1	1.0	-17.167849	G	-0.018823713
OR4F15	1.0	-17.442564	G	-0.018823713
AC140725.1	1.0	-17.338722	G	-0.018823713
ZNF135	1.0	-17.978085	G	-0.018823713
AL355102.4	1.0	-17.504072	G	-0.018823713
BASP1-AS1	1.0	-17.692757	G	-0.018823713
AC245052.1	1.0	-18.229998	G	-0.018823713
AL445685.1	1.0	-17.914291	G	-0.018823713
RIPOR3	1.0	-17.661974	G	-0.018823713
AL606804.1	1.0	-17.77277	G	-0.018823713
PRR35	1.0	-18.421413	G	-0.018823713
AL133230.1	1.0	-17.641926	G	-0.018823713
LINC02318	1.0	-17.000637	G	-0.018823713
AC011462.1	1.0	-17.142424	G	-0.018823713
PPIAL4A	1.0	-18.782297	G	-0.018823713
TEX54	1.0	-17.478903	G	-0.018823713
AC005606.2	1.0	-16.049839	G	-0.018823713
AC005606.1	1.0	-17.74063	G	-0.018823713
SCO2_ENSG00000130489	1.0	-17.034294	G	-0.018823713
LINC01247	1.0	-17.848598	G	-0.018823713
CMPK2	1.0	-17.811325	G	-0.018823713
SSTR1	1.0	-17.944117	G	-0.018823713
RNF144A	1.0	-17.281221	G	-0.018823713
AL663074.1	1.0	-18.221916	G	-0.018823713
MIR3945HG	1.0	-18.432041	G	-0.018823713
MSH5-SAPCD1	1.0	-17.399326	G	-0.018823713
LINC02427	1.0	-18.527666	G	-0.018823713
ENPP6	1.0	-17.519548	G	-0.018823713
AC092580.2	1.0	-17.151236	G	-0.018823713
AC079385.3	1.0	-17.318285	G	-0.018823713
AL355483.2	1.0	-18.376205	G	-0.018823713
AP000721.1	1.0	-17.528805	G	-0.018823713
LINC00489	1.0	-17.043512	G	-0.018823713
AL136172.1	1.0	-16.507223	G	-0.018823713
AC013549.1	1.0	-18.82712	G	-0.018823713
AL357093.1	1.0	-17.726315	G	-0.018823713
LINC02287	1.0	-17.643057	G	-0.018823713
WDR86	1.0	-18.235676	G	-0.018823713
AC005736.3	1.0	-16.88105	G	-0.018823713
AL360270.1	1.0	-17.937275	G	-0.018823713
AC025183.2	1.0	-17.66647	G	-0.018823713
AL139246.1	1.0	-18.319775	G	-0.018823713
AC009065.3	1.0	-17.050116	G	-0.018823713
PSORS1C2	1.0	-15.096932	G	-0.018823713
ZMAT1	1.0	-18.021671	G	-0.018823713
CHRM1	1.0	-17.232435	G	-0.018823713
WFDC5	1.0	-17.406328	G	-0.018823713
ABCC8	1.0	-17.683678	G	-0.018823713
F11-AS1	1.0	-17.519548	G	-0.018823713
LINC01620	1.0	-17.29671	G	-0.018823713
SLURP1	1.0	-17.63553	G	-0.018823713
GDAP1L1	1.0	-17.286661	G	-0.018823713
KCNJ10	1.0	-17.611433	G	-0.018823713
LINC02374	1.0	-17.563334	G	-0.018823713
AL592494.1	1.0	-17.491913	G	-0.018823713
AC006111.3	1.0	-17.637228	G	-0.018823713
AC006299.1	1.0	-17.176634	G	-0.018823713
AL359764.1	1.0	-17.899609	G	-0.018823713
LINC01623	1.0	-17.109768	G	-0.018823713
AC243562.3	1.0	-17.344118	G	-0.018823713
ZNF366	1.0	-16.35837	G	-0.018823713
AC090607.1	1.0	-17.851261	G	-0.018823713
NKAIN4	1.0	-18.332085	G	-0.018823713
LINC01154	1.0	-17.665354	G	-0.018823713
DACH2	1.0	-17.453262	G	-0.018823713
C22orf34	1.0	-17.794249	G	-0.018823713
CD48	1.0	-17.566227	G	-0.018823713
WT1	1.0	-18.365778	G	-0.018823713
AL121985.1	1.0	-17.636541	G	-0.018823713
AC010998.3	1.0	-17.684446	G	-0.018823713
AC024581.1	1.0	-17.757214	G	-0.018823713
CLLU1OS	1.0	-17.88992	G	-0.018823713
AC026746.1	1.0	-17.605576	G	-0.018823713
MEG3	1.0	-16.98249	G	-0.018823713
WWC3-AS1	1.0	-18.331749	G	-0.018823713
LINC02108	1.0	-17.712925	G	-0.018823713
AL353593.2	1.0	-15.096932	G	-0.018823713
AC063979.2	1.0	-17.97459	G	-0.018823713
AC092811.2	1.0	-16.590462	G	-0.018823713
NRSN1	1.0	-17.926756	G	-0.018823713
SV2C	1.0	-17.541555	G	-0.018823713
SH2D4B	1.0	-16.903896	G	-0.018823713
CYP11A1	1.0	-16.527521	G	-0.018823713
ABHD16B	1.0	-17.151712	G	-0.018823713
ACE2	1.0	-17.12522	G	-0.018823713
AC008581.1	1.0	-17.744415	G	-0.018823713
AC105020.3	1.0	-18.07832	G	-0.018823713
S100Z	1.0	-17.925774	G	-0.018823713
AL109936.2	1.0	-18.8666	G	-0.018823713
LINC01385	1.0	-15.546038	G	-0.018823713
GALNT4	1.0	-18.201845	G	-0.018823713
LINC00605	1.0	-17.728828	G	-0.018823713
AC008897.2	1.0	-17.473911	G	-0.018823713
AC116337.3	1.0	-17.58401	G	-0.018823713
AC093283.1	1.0	-17.84376	G	-0.018823713
HDGFL1	1.0	-17.546335	G	-0.018823713
AL583824.1	1.0	-18.047228	G	-0.018823713
AC068413.1	1.0	-17.354658	G	-0.018823713
AL033530.1	1.0	-17.257437	G	-0.018823713
TMEM35A	1.0	-17.796232	G	-0.018823713
AC023794.3	1.0	-17.145065	G	-0.018823713
AC112693.1	1.0	-17.387196	G	-0.018823713
AC091078.1	1.0	-16.892641	G	-0.018823713
AC034226.1	1.0	-17.034294	G	-0.018823713
AL731566.2	1.0	-17.904959	G	-0.018823713
AC009908.1	1.0	-17.904959	G	-0.018823713
MYOZ1	1.0	-17.406328	G	-0.018823713
AC012409.3	1.0	-17.523445	G	-0.018823713
AL512656.1	1.0	-17.770594	G	-0.018823713
LINC00861	1.0	-17.700638	G	-0.018823713
ANKRD60	1.0	-17.807001	G	-0.018823713
BBOX1-AS1	1.0	-17.170881	G	-0.018823713
AC084116.3	1.0	-18.149485	G	-0.018823713
ANO3	1.0	-16.84985	G	-0.018823713
AP003306.2	1.0	-18.137415	G	-0.018823713
CRLF2	1.0	-17.778746	G	-0.018823713
AC036108.3	1.0	-17.391144	G	-0.018823713
AC022973.2	1.0	-17.050116	G	-0.018823713
AL139161.2	1.0	-17.712065	G	-0.018823713
AL354864.1	1.0	-17.76239	G	-0.018823713
LINC01711	1.0	-16.850218	G	-0.018823713
MIR646HG	1.0	-17.877718	G	-0.018823713
ANKRD55	1.0	-17.131826	G	-0.018823713
AL157871.4	1.0	-17.016468	G	-0.018823713
AL136988.1	1.0	-17.149036	G	-0.018823713
AC021739.4	1.0	-17.137457	G	-0.018823713
AC100872.1	1.0	-16.799131	G	-0.018823713
LINC00052	1.0	-17.700457	G	-0.018823713
TXNDC12-AS1	1.0	-16.988667	G	-0.018823713
AL157912.1	1.0	-18.597548	G	-0.018823713
MLC1	1.0	-17.78496	G	-0.018823713
MIR9-3HG	1.0	-17.396738	G	-0.018823713
AC112187.3	1.0	-17.570742	G	-0.018823713
CEACAM5	1.0	-17.610258	G	-0.018823713
AL355472.3	1.0	-17.63112	G	-0.018823713
ZNF831	1.0	-17.073248	G	-0.018823713
AC103739.1	1.0	-18.089079	G	-0.018823713
CCDC152	1.0	-17.473804	G	-0.018823713
AL449266.1	1.0	-17.967602	G	-0.018823713
NKX2-3	1.0	-18.427443	G	-0.018823713
MSANTD3-TMEFF1	1.0	-18.265951	G	-0.018823713
LINC00645	1.0	-16.621058	G	-0.018823713
ZSWIM2	1.0	-17.022758	G	-0.018823713
ZNF750	1.0	-16.575953	G	-0.018823713
TNFSF13	1.0	-18.427443	G	-0.018823713
AC009955.1	1.0	-16.943237	G	-0.018823713
NEFH	1.0	-17.566887	G	-0.018823713
SLC7A14	1.0	-17.688717	G	-0.018823713
AC006055.1	1.0	-16.629784	G	-0.018823713
TNFRSF8	1.0	-17.168758	G	-0.018823713
LINC01801	1.0	-17.02894	G	-0.018823713
AC022075.2	1.0	-17.731316	G	-0.018823713
GAST	1.0	-17.992203	G	-0.018823713
AC007952.6	1.0	-17.077538	G	-0.018823713
GPC6-AS2	1.0	-16.266607	G	-0.018823713
AC005009.1	1.0	-16.84985	G	-0.018823713
LINC00906	1.0	-18.58432	G	-0.018823713
AC097634.3	1.0	-18.02635	G	-0.018823713
AC006441.1	1.0	-17.655495	G	-0.018823713
AC025031.1	1.0	-17.52211	G	-0.018823713
RNASEH2B-AS1	1.0	-16.477184	G	-0.018823713
AL049569.1	1.0	-17.176863	G	-0.018823713
