gene	adj_pval	log_fc	clone	scores
LINC02201	1.0	0.0	G	0.0
AC022101.1	1.0	0.0	G	0.0
AC119150.1	1.0	0.0	G	0.0
AC113349.1	1.0	0.0	G	0.0
AC113349.2	1.0	0.0	G	0.0
AC010255.2	1.0	0.0	G	0.0
AC010255.1	1.0	0.0	G	0.0
AC008568.1	1.0	0.0	G	0.0
AC113418.1	1.0	0.0	G	0.0
AC008574.1	1.0	0.0	G	0.0
AC093206.1	1.0	0.0	G	0.0
AC025465.3	1.0	0.0	G	0.0
LINC02215	1.0	0.0	G	0.0
LINC02216	1.0	0.0	G	0.0
LINC02208	1.0	0.0	G	0.0
LINC02148	1.0	0.0	G	0.0
LINC02147	1.0	0.0	G	0.0
LINC00992	1.0	0.0	G	0.0
AC093534.2	1.0	0.0	G	0.0
AC010267.1	1.0	0.0	G	0.0
LINC02214	1.0	0.0	G	0.0
SEMA6A-AS2	1.0	0.0	G	0.0
AC018752.1	1.0	0.0	G	0.0
CDO1	1.0	0.0	G	0.0
AC008549.1	1.0	0.0	G	0.0
AC025465.4	1.0	0.0	G	0.0
AC025465.1	1.0	0.0	G	0.0
AC104462.2	1.0	0.0	G	0.0
AC008695.1	1.0	0.0	G	0.0
CCNI2	1.0	0.0	G	0.0
IL4	1.0	0.0	G	0.0
TH2LCRR	1.0	0.0	G	0.0
AC093151.2	1.0	0.0	G	0.0
AL445933.2	1.0	0.0	G	0.0
AC063976.1	1.0	0.0	G	0.0
IL3	1.0	0.0	G	0.0
AC034228.2	1.0	0.0	G	0.0
AC034228.1	1.0	0.0	G	0.0
AC034228.3	1.0	0.0	G	0.0
AC119676.1	1.0	0.0	G	0.0
AC026398.1	1.0	0.0	G	0.0
MEIKIN	1.0	0.0	G	0.0
LINC01160	1.0	0.0	G	0.0
AC109464.1	1.0	0.0	G	0.0
ADAMTS19	1.0	0.0	G	0.0
ADAMTS19-AS1	1.0	0.0	G	0.0
CCDC192	1.0	0.0	G	0.0
AC022118.1	1.0	0.0	G	0.0
CTXN3	1.0	0.0	G	0.0
AC010424.3	1.0	0.0	G	0.0
AC010424.2	1.0	0.0	G	0.0
LMNB1-DT	1.0	0.0	G	0.0
AC093535.1	1.0	0.0	G	0.0
LINC02039	1.0	0.0	G	0.0
AC010235.1	1.0	0.0	G	0.0
AC109471.1	1.0	0.0	G	0.0
AC109464.2	1.0	0.0	G	0.0
KIF26B-AS1	1.0	0.0	G	0.0
AC008494.2	1.0	0.0	G	0.0
AC008453.1	1.0	0.0	G	0.0
AC008840.1	1.0	0.0	G	0.0
AC008948.1	1.0	0.0	G	0.0
AC027315.1	1.0	0.0	G	0.0
AC113385.1	1.0	0.0	G	0.0
LINC02113	1.0	0.0	G	0.0
LINC01846	1.0	0.0	G	0.0
LINC02234	1.0	0.0	G	0.0
AC008883.2	1.0	0.0	G	0.0
AC008883.1	1.0	0.0	G	0.0
LIX1	1.0	0.0	G	0.0
AC099509.1	1.0	0.0	G	0.0
AC008592.2	1.0	0.0	G	0.0
AC008592.4	1.0	0.0	G	0.0
AC092801.1	1.0	0.0	G	0.0
GPR150	1.0	0.0	G	0.0
SLCO6A1	1.0	0.0	G	0.0
FAM81B	1.0	0.0	G	0.0
AC012312.1	1.0	0.0	G	0.0
AC008534.1	1.0	0.0	G	0.0
AC108102.1	1.0	0.0	G	0.0
AC012625.1	1.0	0.0	G	0.0
LINC02058	1.0	0.0	G	0.0
AC008517.1	1.0	0.0	G	0.0
AC026780.2	1.0	0.0	G	0.0
AC026780.1	1.0	0.0	G	0.0
AC124854.1	1.0	0.0	G	0.0
AC114316.1	1.0	0.0	G	0.0
AC008799.2	1.0	0.0	G	0.0
AC123595.2	1.0	0.0	G	0.0
SLCO4C1	1.0	0.0	G	0.0
AC094108.1	1.0	0.0	G	0.0
AC094104.1	1.0	0.0	G	0.0
RIMKLA	1.0	0.0	G	0.0
AC094104.2	1.0	0.0	G	0.0
LINC01957	1.0	0.0	G	0.0
AC010230.1	1.0	0.0	G	0.0
KCNN2	1.0	0.0	G	0.0
AC106789.1	1.0	0.0	G	0.0
AC008575.1	1.0	0.0	G	0.0
LINC02200	1.0	0.0	G	0.0
EPB41L4A-DT	1.0	0.0	G	0.0
AC104126.1	1.0	0.0	G	0.0
AC010261.2	1.0	0.0	G	0.0
AC010261.1	1.0	0.0	G	0.0
AC104462.1	1.0	0.0	G	0.0
NREP-AS1	1.0	0.0	G	0.0
AC010275.1	1.0	0.0	G	0.0
LINC00492	1.0	0.0	G	0.0
AC008572.1	1.0	0.0	G	0.0
AC010395.1	1.0	0.0	G	0.0
LINC01848	1.0	0.0	G	0.0
AC091917.1	1.0	0.0	G	0.0
AC091917.2	1.0	0.0	G	0.0
AC008871.1	1.0	0.0	G	0.0
AC024587.2	1.0	0.0	G	0.0
AC099520.2	1.0	0.0	G	0.0
AC099520.1	1.0	0.0	G	0.0
LINC02163	1.0	0.0	G	0.0
AC010406.1	1.0	0.0	G	0.0
AC011362.1	1.0	0.0	G	0.0
LINC00491	1.0	0.0	G	0.0
SOWAHA	1.0	0.0	G	0.0
AC113410.2	1.0	0.0	G	0.0
AC010307.2	1.0	0.0	G	0.0
AL365184.1	1.0	0.0	G	0.0
AC016598.2	1.0	0.0	G	0.0
CHRM3-AS2	1.0	0.0	G	0.0
LINC01844	1.0	0.0	G	0.0
AC005740.3	1.0	0.0	G	0.0
AC005753.1	1.0	0.0	G	0.0
CHRM3-AS1	1.0	0.0	G	0.0
AL356361.2	1.0	0.0	G	0.0
AC005618.2	1.0	0.0	G	0.0
AL359918.2	1.0	0.0	G	0.0
GREM2	1.0	0.0	G	0.0
AL358176.1	1.0	0.0	G	0.0
AC005618.3	1.0	0.0	G	0.0
AL365184.2	1.0	0.0	G	0.0
AC244517.10	1.0	0.0	G	0.0
AC091887.1	1.0	0.0	G	0.0
AC244517.7	1.0	0.0	G	0.0
AC244517.4	1.0	0.0	G	0.0
PCDHB8	1.0	0.0	G	0.0
AC244517.12	1.0	0.0	G	0.0
AC244517.11	1.0	0.0	G	0.0
AC244517.1	1.0	0.0	G	0.0
AC244517.2	1.0	0.0	G	0.0
AC244517.9	1.0	0.0	G	0.0
AC244517.5	1.0	0.0	G	0.0
AC005609.1	1.0	0.0	G	0.0
RGS7	1.0	0.0	G	0.0
PCDHA11	1.0	0.0	G	0.0
AC005609.2	1.0	0.0	G	0.0
HMHB1	1.0	0.0	G	0.0
AC011396.2	1.0	0.0	G	0.0
AC010307.3	1.0	0.0	G	0.0
SPINK9	1.0	0.0	G	0.0
AC011383.1	1.0	0.0	G	0.0
KCND3-AS1	1.0	0.0	G	0.0
SLC6A7	1.0	0.0	G	0.0
AL033527.4	1.0	0.0	G	0.0
CDX1	1.0	0.0	G	0.0
ACTN2	1.0	0.0	G	0.0
AC131025.2	1.0	0.0	G	0.0
IL17B	1.0	0.0	G	0.0
GRPEL2-AS1	1.0	0.0	G	0.0
AC012613.1	1.0	0.0	G	0.0
ZP4	1.0	0.0	G	0.0
AL356010.2	1.0	0.0	G	0.0
HTR4	1.0	0.0	G	0.0
SPINK7	1.0	0.0	G	0.0
AC011396.1	1.0	0.0	G	0.0
SPINK13	1.0	0.0	G	0.0
MARCOL	1.0	0.0	G	0.0
SPINK6	1.0	0.0	G	0.0
SPINK14	1.0	0.0	G	0.0
AC011352.3	1.0	0.0	G	0.0
JAKMIP2	1.0	0.0	G	0.0
AC011373.1	1.0	0.0	G	0.0
LINC01139	1.0	0.0	G	0.0
STK32A-AS1	1.0	0.0	G	0.0
PPP2R2B	1.0	0.0	G	0.0
AC008728.1	1.0	0.0	G	0.0
GPR151	1.0	0.0	G	0.0
AL359551.1	1.0	0.0	G	0.0
AL359764.1	1.0	0.0	G	0.0
PCDHA8	1.0	0.0	G	0.0
PCDHA6	1.0	0.0	G	0.0
AL031289.1	1.0	0.0	G	0.0
AC002428.1	1.0	0.0	G	0.0
AC002428.2	1.0	0.0	G	0.0
IL9	1.0	0.0	G	0.0
LINC01959	1.0	0.0	G	0.0
SLC25A48	1.0	0.0	G	0.0
AC034206.1	1.0	0.0	G	0.0
NEUROG1	1.0	0.0	G	0.0
AC022092.1	1.0	0.0	G	0.0
TIFAB	1.0	0.0	G	0.0
DCANP1	1.0	0.0	G	0.0
C5orf66-AS2	1.0	0.0	G	0.0
AC008406.1	1.0	0.0	G	0.0
C5orf66-AS1	1.0	0.0	G	0.0
AL606534.1	1.0	0.0	G	0.0
PCDHA5	1.0	0.0	G	0.0
AL606534.2	1.0	0.0	G	0.0
AL591721.1	1.0	0.0	G	0.0
AL590483.1	1.0	0.0	G	0.0
LINC01843	1.0	0.0	G	0.0
AL590483.2	1.0	0.0	G	0.0
AC119677.1	1.0	0.0	G	0.0
C1orf100	1.0	0.0	G	0.0
AL049557.1	1.0	0.0	G	0.0
AC104109.3	1.0	0.0	G	0.0
AC093151.3	1.0	0.0	G	0.0
WSPAR	1.0	0.0	G	0.0
AC010608.1	1.0	0.0	G	0.0
AC010307.4	1.0	0.0	G	0.0
LECT2	1.0	0.0	G	0.0
SMIM32	1.0	0.0	G	0.0
TRPC7	1.0	0.0	G	0.0
TRPC7-AS1	1.0	0.0	G	0.0
PCDHA2	1.0	0.0	G	0.0
AC005609.5	1.0	0.0	G	0.0
SLC4A9	1.0	0.0	G	0.0
AC008438.2	1.0	0.0	G	0.0
AC008667.2	1.0	0.0	G	0.0
AC008667.4	1.0	0.0	G	0.0
AC008667.3	1.0	0.0	G	0.0
PSD2-AS1	1.0	0.0	G	0.0
AC008667.1	1.0	0.0	G	0.0
CXXC5-AS1	1.0	0.0	G	0.0
SMIM33	1.0	0.0	G	0.0
ECSCR	1.0	0.0	G	0.0
AC142391.1	1.0	0.0	G	0.0
SLC23A1	1.0	0.0	G	0.0
BECN2	1.0	0.0	G	0.0
MAP1LC3C	1.0	0.0	G	0.0
AL591686.2	1.0	0.0	G	0.0
AL591686.1	1.0	0.0	G	0.0
AL603839.1	1.0	0.0	G	0.0
GFRA3	1.0	0.0	G	0.0
WNT8A	1.0	0.0	G	0.0
AL603839.2	1.0	0.0	G	0.0
AC106791.2	1.0	0.0	G	0.0
AL606534.3	1.0	0.0	G	0.0
AC109439.2	1.0	0.0	G	0.0
AC063980.1	1.0	0.0	G	0.0
TRPC7-AS2	1.0	0.0	G	0.0
AL137793.2	1.0	0.0	G	0.0
FAM231C	1.0	0.0	G	0.0
PRND	1.0	0.0	G	0.0
AC022872.1	1.0	0.0	G	0.0
LINC02409	1.0	0.0	G	0.0
AC013417.1	1.0	0.0	G	0.0
LINC01651	1.0	0.0	G	0.0
AC007656.1	1.0	0.0	G	0.0
ACTL9	1.0	0.0	G	0.0
LINC01862	1.0	0.0	G	0.0
AC130469.1	1.0	0.0	G	0.0
AC007513.1	1.0	0.0	G	0.0
SEL1L2	1.0	0.0	G	0.0
KCNH4	1.0	0.0	G	0.0
AC007298.1	1.0	0.0	G	0.0
HCRT	1.0	0.0	G	0.0
AC007298.2	1.0	0.0	G	0.0
LINC02410	1.0	0.0	G	0.0
GDF1	1.0	0.0	G	0.0
AC092316.1	1.0	0.0	G	0.0
AL050320.1	1.0	0.0	G	0.0
AC002985.1	1.0	0.0	G	0.0
GLTPD2	1.0	0.0	G	0.0
AC099811.4	1.0	0.0	G	0.0
DEFB119	1.0	0.0	G	0.0
AC136469.1	1.0	0.0	G	0.0
ADPGK-AS1	1.0	0.0	G	0.0
SLC8A2	1.0	0.0	G	0.0
OR2Z1	1.0	0.0	G	0.0
AC016152.1	1.0	0.0	G	0.0
AC138360.1	1.0	0.0	G	0.0
MBD3L1	1.0	0.0	G	0.0
AC020779.2	1.0	0.0	G	0.0
AC084398.2	1.0	0.0	G	0.0
AC002472.1	1.0	0.0	G	0.0
AC008734.1	1.0	0.0	G	0.0
AC117505.1	1.0	0.0	G	0.0
AC099811.2	1.0	0.0	G	0.0
SPIC	1.0	0.0	G	0.0
AC063948.1	1.0	0.0	G	0.0
AC063947.1	1.0	0.0	G	0.0
ANO4	1.0	0.0	G	0.0
TMEM202	1.0	0.0	G	0.0
NR1H4	1.0	0.0	G	0.0
AC009690.3	1.0	0.0	G	0.0
AC010203.2	1.0	0.0	G	0.0
ARHGAP40	1.0	0.0	G	0.0
AC117377.1	1.0	0.0	G	0.0
AC069437.1	1.0	0.0	G	0.0
AP000550.2	1.0	0.0	G	0.0
GGT2	1.0	0.0	G	0.0
CELF6	1.0	0.0	G	0.0
AP000552.3	1.0	0.0	G	0.0
TM4SF5	1.0	0.0	G	0.0
AC123567.2	1.0	0.0	G	0.0
AC068397.1	1.0	0.0	G	0.0
IGLVI-68	1.0	0.0	G	0.0
AC091153.2	1.0	0.0	G	0.0
CCER1	1.0	0.0	G	0.0
AC112481.1	1.0	0.0	G	0.0
AC084365.1	1.0	0.0	G	0.0
IGLV4-69	1.0	0.0	G	0.0
LINC02392	1.0	0.0	G	0.0
AC126178.1	1.0	0.0	G	0.0
AC022188.1	1.0	0.0	G	0.0
AC084200.1	1.0	0.0	G	0.0
C15orf59	1.0	0.0	G	0.0
PTGES3L-AARSD1	1.0	0.0	G	0.0
IGLVI-70	1.0	0.0	G	0.0
POC1B-GALNT4	1.0	0.0	G	0.0
GALNT4	1.0	0.0	G	0.0
AC008635.1	1.0	0.0	G	0.0
AC024909.1	1.0	0.0	G	0.0
AC024941.1	1.0	0.0	G	0.0
AC018943.1	1.0	0.0	G	0.0
PPP1R16B	1.0	0.0	G	0.0
AC024941.2	1.0	0.0	G	0.0
AC245452.5	1.0	0.0	G	0.0
DEFB118	1.0	0.0	G	0.0
LINC00615	1.0	0.0	G	0.0
EPYC	1.0	0.0	G	0.0
AC012464.1	1.0	0.0	G	0.0
AC063949.2	1.0	0.0	G	0.0
AC012085.2	1.0	0.0	G	0.0
HCN4	1.0	0.0	G	0.0
AP000553.3	1.0	0.0	G	0.0
AC010323.1	1.0	0.0	G	0.0
LINC02412	1.0	0.0	G	0.0
AC068397.2	1.0	0.0	G	0.0
AC022146.2	1.0	0.0	G	0.0
LINC02413	1.0	0.0	G	0.0
PLEKHG7	1.0	0.0	G	0.0
C12orf74	1.0	0.0	G	0.0
CLLU1OS	1.0	0.0	G	0.0
KERA	1.0	0.0	G	0.0
LINC02391	1.0	0.0	G	0.0
SLC32A1	1.0	0.0	G	0.0
AC090049.1	1.0	0.0	G	0.0
LINC02404	1.0	0.0	G	0.0
AC126175.1	1.0	0.0	G	0.0
AC100793.3	1.0	0.0	G	0.0
AC025035.1	1.0	0.0	G	0.0
AC100793.4	1.0	0.0	G	0.0
REC114	1.0	0.0	G	0.0
LUM	1.0	0.0	G	0.0
PMCH	1.0	0.0	G	0.0
IGF1	1.0	0.0	G	0.0
DTX1	1.0	0.0	G	0.0
LINC00485	1.0	0.0	G	0.0
CCDC63	1.0	0.0	G	0.0
AC002375.1	1.0	0.0	G	0.0
AC004771.5	1.0	0.0	G	0.0
KRT33A	1.0	0.0	G	0.0
KRT33B	1.0	0.0	G	0.0
BICRA-AS1	1.0	0.0	G	0.0
KRT31	1.0	0.0	G	0.0
AC003958.2	1.0	0.0	G	0.0
AC008567.2	1.0	0.0	G	0.0
AC027088.3	1.0	0.0	G	0.0
EWSAT1	1.0	0.0	G	0.0
KRT37	1.0	0.0	G	0.0
AC007834.1	1.0	0.0	G	0.0
AC027088.2	1.0	0.0	G	0.0
FAM222A-AS1	1.0	0.0	G	0.0
AC026992.1	1.0	0.0	G	0.0
AC007731.1	1.0	0.0	G	0.0
AL133465.1	1.0	0.0	G	0.0
USP41	1.0	0.0	G	0.0
AC100826.1	1.0	0.0	G	0.0
LINC01486	1.0	0.0	G	0.0
AC021818.1	1.0	0.0	G	0.0
FOXN4	1.0	0.0	G	0.0
NOP53-AS1	1.0	0.0	G	0.0
KRTAP17-1	1.0	0.0	G	0.0
AC004771.3	1.0	0.0	G	0.0
AC073575.1	1.0	0.0	G	0.0
SEPT5	1.0	0.0	G	0.0
AL391095.2	1.0	0.0	G	0.0
RPH3A	1.0	0.0	G	0.0
KRTAP9-1	1.0	0.0	G	0.0
AC000093.1	1.0	0.0	G	0.0
GP1BB	1.0	0.0	G	0.0
AC004771.1	1.0	0.0	G	0.0
AC004217.1	1.0	0.0	G	0.0
KRTAP9-2	1.0	0.0	G	0.0
KRTAP9-3	1.0	0.0	G	0.0
KRTAP9-8	1.0	0.0	G	0.0
KRTAP16-1	1.0	0.0	G	0.0
AC012568.1	1.0	0.0	G	0.0
KRTAP9-4	1.0	0.0	G	0.0
KRTAP9-9	1.0	0.0	G	0.0
AC002996.1	1.0	0.0	G	0.0
DEFB121	1.0	0.0	G	0.0
KRTAP9-7	1.0	0.0	G	0.0
AC002351.1	1.0	0.0	G	0.0
TPRX1	1.0	0.0	G	0.0
MYL2	1.0	0.0	G	0.0
KRTAP29-1	1.0	0.0	G	0.0
ZNF541	1.0	0.0	G	0.0
ZNF560	1.0	0.0	G	0.0
AC007731.5	1.0	0.0	G	0.0
THSD4-AS1	1.0	0.0	G	0.0
AC011595.2	1.0	0.0	G	0.0
CASC18	1.0	0.0	G	0.0
AC011313.1	1.0	0.0	G	0.0
GAST	1.0	0.0	G	0.0
AC007308.1	1.0	0.0	G	0.0
SALRNA2	1.0	0.0	G	0.0
LINC02385	1.0	0.0	G	0.0
OR7G3	1.0	0.0	G	0.0
AC009269.3	1.0	0.0	G	0.0
OR7G1	1.0	0.0	G	0.0
AC108861.1	1.0	0.0	G	0.0
ZNF177	1.0	0.0	G	0.0
AC025265.3	1.0	0.0	G	0.0
AC025265.2	1.0	0.0	G	0.0
MUC16	1.0	0.0	G	0.0
STAB2	1.0	0.0	G	0.0
LINC02401	1.0	0.0	G	0.0
AC068643.2	1.0	0.0	G	0.0
AC068643.1	1.0	0.0	G	0.0
ASCL1	1.0	0.0	G	0.0
PAH	1.0	0.0	G	0.0
AL499627.2	1.0	0.0	G	0.0
AC011595.1	1.0	0.0	G	0.0
MIR1302-2HG	1.0	0.0	G	0.0
AL138808.1	1.0	0.0	G	0.0
ASCL4	1.0	0.0	G	0.0
KRT35	1.0	0.0	G	0.0
KRT36	1.0	0.0	G	0.0
DAO	1.0	0.0	G	0.0
AL354984.2	1.0	0.0	G	0.0
AC007569.1	1.0	0.0	G	0.0
AC026583.1	1.0	0.0	G	0.0
KRT13	1.0	0.0	G	0.0
AC048383.1	1.0	0.0	G	0.0
AC126177.4	1.0	0.0	G	0.0
AC126177.2	1.0	0.0	G	0.0
AC007731.4	1.0	0.0	G	0.0
AC079385.1	1.0	0.0	G	0.0
AC007540.1	1.0	0.0	G	0.0
SERPIND1	1.0	0.0	G	0.0
AC078929.1	1.0	0.0	G	0.0
AC019349.1	1.0	0.0	G	0.0
MACROD2-AS1	1.0	0.0	G	0.0
AC009060.1	1.0	0.0	G	0.0
LINC00974	1.0	0.0	G	0.0
AC079385.3	1.0	0.0	G	0.0
LINC02205	1.0	0.0	G	0.0
RFX4	1.0	0.0	G	0.0
AC010336.6	1.0	0.0	G	0.0
AC010336.4	1.0	0.0	G	0.0
IGLV10-54	1.0	0.0	G	0.0
LINC01742	1.0	0.0	G	0.0
AL121759.1	1.0	0.0	G	0.0
AC022511.1	1.0	0.0	G	0.0
IL22	1.0	0.0	G	0.0
IFNG	1.0	0.0	G	0.0
AC090181.1	1.0	0.0	G	0.0
IFNG-AS1	1.0	0.0	G	0.0
MCEMP1	1.0	0.0	G	0.0
LINC01479	1.0	0.0	G	0.0
LINC02421	1.0	0.0	G	0.0
LINC02442	1.0	0.0	G	0.0
P2RX1	1.0	0.0	G	0.0
LINC02420	1.0	0.0	G	0.0
AC046168.1	1.0	0.0	G	0.0
AC073530.1	1.0	0.0	G	0.0
AC078889.1	1.0	0.0	G	0.0
IGLV9-49	1.0	0.0	G	0.0
LINC02425	1.0	0.0	G	0.0
AC090023.1	1.0	0.0	G	0.0
AC135895.1	1.0	0.0	G	0.0
AC007193.2	1.0	0.0	G	0.0
LINC02231	1.0	0.0	G	0.0
IGLV5-48	1.0	0.0	G	0.0
LINC02389	1.0	0.0	G	0.0
PNMA8B	1.0	0.0	G	0.0
AC011484.1	1.0	0.0	G	0.0
AC008763.3	1.0	0.0	G	0.0
AL121759.2	1.0	0.0	G	0.0
LINC00237	1.0	0.0	G	0.0
CLEC4G	1.0	0.0	G	0.0
AC113208.3	1.0	0.0	G	0.0
GOLGA6C	1.0	0.0	G	0.0
AL133419.1	1.0	0.0	G	0.0
LRRC10	1.0	0.0	G	0.0
LINC01975	1.0	0.0	G	0.0
MEF2B	1.0	0.0	G	0.0
AC105020.3	1.0	0.0	G	0.0
AC127894.1	1.0	0.0	G	0.0
AC105020.4	1.0	0.0	G	0.0
AC003043.1	1.0	0.0	G	0.0
AC019294.3	1.0	0.0	G	0.0
AC245060.2	1.0	0.0	G	0.0
AL354984.1	1.0	0.0	G	0.0
ASB16	1.0	0.0	G	0.0
AL078623.1	1.0	0.0	G	0.0
GNG8	1.0	0.0	G	0.0
ISL2	1.0	0.0	G	0.0
AC027243.1	1.0	0.0	G	0.0
AC027243.2	1.0	0.0	G	0.0
IGLV1-50	1.0	0.0	G	0.0
AC025262.1	1.0	0.0	G	0.0
IGLV1-47	1.0	0.0	G	0.0
LINGO1-AS1	1.0	0.0	G	0.0
AC090607.1	1.0	0.0	G	0.0
AC020637.1	1.0	0.0	G	0.0
AC008878.2	1.0	0.0	G	0.0
AC090607.3	1.0	0.0	G	0.0
LINC02403	1.0	0.0	G	0.0
AC008878.4	1.0	0.0	G	0.0
AC008878.1	1.0	0.0	G	0.0
AC083805.3	1.0	0.0	G	0.0
DNAJA4	1.0	0.0	G	0.0
AC083805.2	1.0	0.0	G	0.0
IGLVVII-41-1	1.0	0.0	G	0.0
AC025165.3	1.0	0.0	G	0.0
IGLVI-42	1.0	0.0	G	0.0
AC006262.3	1.0	0.0	G	0.0
IGLV1-41	1.0	0.0	G	0.0
IGLV1-40	1.0	0.0	G	0.0
AC003070.1	1.0	0.0	G	0.0
CRABP1	1.0	0.0	G	0.0
AC217774.1	1.0	0.0	G	0.0
AC025165.1	1.0	0.0	G	0.0
AC217774.2	1.0	0.0	G	0.0
IGLVI-38	1.0	0.0	G	0.0
IGLV5-37	1.0	0.0	G	0.0
SH2D7	1.0	0.0	G	0.0
AC015936.2	1.0	0.0	G	0.0
AC078962.4	1.0	0.0	G	0.0
CCDC103	1.0	0.0	G	0.0
AL009050.1	1.0	0.0	G	0.0
RETN	1.0	0.0	G	0.0
LINGO1-AS2	1.0	0.0	G	0.0
AC078962.2	1.0	0.0	G	0.0
IGLV7-46	1.0	0.0	G	0.0
AC116914.1	1.0	0.0	G	0.0
AC105133.1	1.0	0.0	G	0.0
AC104758.4	1.0	0.0	G	0.0
HIGD1B	1.0	0.0	G	0.0
AC025576.2	1.0	0.0	G	0.0
AC026116.1	1.0	0.0	G	0.0
AC108721.1	1.0	0.0	G	0.0
AVPR1A	1.0	0.0	G	0.0
HASPIN	1.0	0.0	G	0.0
AC104758.5	1.0	0.0	G	0.0
FAM187A	1.0	0.0	G	0.0
IGLV5-45	1.0	0.0	G	0.0
AC079035.1	1.0	0.0	G	0.0
IGLV1-44	1.0	0.0	G	0.0
IGFL1	1.0	0.0	G	0.0
IGLV7-43	1.0	0.0	G	0.0
LINC02448	1.0	0.0	G	0.0
AC078922.1	1.0	0.0	G	0.0
AC084032.1	1.0	0.0	G	0.0
IGLVIV-53	1.0	0.0	G	0.0
MYF6	1.0	0.0	G	0.0
AC090826.2	1.0	0.0	G	0.0
PPFIA2-AS1	1.0	0.0	G	0.0
PPFIA2	1.0	0.0	G	0.0
IGLVV-66	1.0	0.0	G	0.0
LINC02255	1.0	0.0	G	0.0
AC078955.1	1.0	0.0	G	0.0
AC118754.2	1.0	0.0	G	0.0
LIN7A	1.0	0.0	G	0.0
LINC01490	1.0	0.0	G	0.0
MYF5	1.0	0.0	G	0.0
AC074031.1	1.0	0.0	G	0.0
AC069228.1	1.0	0.0	G	0.0
PTPRQ	1.0	0.0	G	0.0
OTOGL	1.0	0.0	G	0.0
AC090709.1	1.0	0.0	G	0.0
AC068993.2	1.0	0.0	G	0.0
DEFB116	1.0	0.0	G	0.0
IGLVIV-65	1.0	0.0	G	0.0
LINC01723	1.0	0.0	G	0.0
AL118523.1	1.0	0.0	G	0.0
AC100835.2	1.0	0.0	G	0.0
AC128707.1	1.0	0.0	G	0.0
AC010336.3	1.0	0.0	G	0.0
LINC02426	1.0	0.0	G	0.0
LINC02424	1.0	0.0	G	0.0
NTS	1.0	0.0	G	0.0
LINC00854	1.0	0.0	G	0.0
LINC01996	1.0	0.0	G	0.0
GOLGA6A	1.0	0.0	G	0.0
ISLR2	1.0	0.0	G	0.0
IGLV10-67	1.0	0.0	G	0.0
IGLVIV-66-1	1.0	0.0	G	0.0
AC079598.1	1.0	0.0	G	0.0
LINC02258	1.0	0.0	G	0.0
AC010196.1	1.0	0.0	G	0.0
AC016993.1	1.0	0.0	G	0.0
AC131532.1	1.0	0.0	G	0.0
AC023300.2	1.0	0.0	G	0.0
ALX1	1.0	0.0	G	0.0
LINC01734	1.0	0.0	G	0.0
AC090679.1	1.0	0.0	G	0.0
AC090679.2	1.0	0.0	G	0.0
AC093025.1	1.0	0.0	G	0.0
AC090680.1	1.0	0.0	G	0.0
AC089998.2	1.0	0.0	G	0.0
AC089998.4	1.0	0.0	G	0.0
SMTNL2	1.0	0.0	G	0.0
CCDC33	1.0	0.0	G	0.0
MIR2117HG	1.0	0.0	G	0.0
AC073571.1	1.0	0.0	G	0.0
CD209	1.0	0.0	G	0.0
LINC01976	1.0	0.0	G	0.0
LINC02444	1.0	0.0	G	0.0
AC133480.1	1.0	0.0	G	0.0
SPNS3	1.0	0.0	G	0.0
AC090109.1	1.0	0.0	G	0.0
IGLVIV-59	1.0	0.0	G	0.0
LMAN1L	1.0	0.0	G	0.0
IGLVV-58	1.0	0.0	G	0.0
IGLV6-57	1.0	0.0	G	0.0
AC011601.1	1.0	0.0	G	0.0
AC073612.1	1.0	0.0	G	0.0
PPY	1.0	0.0	G	0.0
LINC02445	1.0	0.0	G	0.0
AC087292.1	1.0	0.0	G	0.0
IGLVI-56	1.0	0.0	G	0.0
AC078860.1	1.0	0.0	G	0.0
LGR5	1.0	0.0	G	0.0
TSPAN8	1.0	0.0	G	0.0
AC025575.2	1.0	0.0	G	0.0
AC025575.1	1.0	0.0	G	0.0
AC123905.1	1.0	0.0	G	0.0
IGLV11-55	1.0	0.0	G	0.0
AC083809.1	1.0	0.0	G	0.0
AC090503.1	1.0	0.0	G	0.0
AC136188.1	1.0	0.0	G	0.0
LINC02464	1.0	0.0	G	0.0
GLIPR1L1	1.0	0.0	G	0.0
AC068675.1	1.0	0.0	G	0.0
AC100835.1	1.0	0.0	G	0.0
AC011611.3	1.0	0.0	G	0.0
IGLVIV-64	1.0	0.0	G	0.0
AC004149.1	1.0	0.0	G	0.0
AC011611.2	1.0	0.0	G	0.0
AC078923.1	1.0	0.0	G	0.0
IGLVI-63	1.0	0.0	G	0.0
CFAP97D1	1.0	0.0	G	0.0
AC003098.1	1.0	0.0	G	0.0
IGLV1-62	1.0	0.0	G	0.0
LINC02394	1.0	0.0	G	0.0
AC091534.1	1.0	0.0	G	0.0
KCNC2	1.0	0.0	G	0.0
FAM215A	1.0	0.0	G	0.0
IGLV8-61	1.0	0.0	G	0.0
AC118754.1	1.0	0.0	G	0.0
AC025257.1	1.0	0.0	G	0.0
IGLV4-60	1.0	0.0	G	0.0
AC090502.3	1.0	0.0	G	0.0
AC090502.1	1.0	0.0	G	0.0
AC007993.2	1.0	0.0	G	0.0
AC000067.1	1.0	0.0	G	0.0
RASAL1	1.0	0.0	G	0.0
CRHR1	1.0	0.0	G	0.0
